Id,Label,InDegree,OutDegree
121825039,unknown,1,0
243780823,unknown,1,2
194334652,unknown,0,1
241511333,unknown,1,1
71213418,unknown,0,2
158618013,unknown,1,1
294391330,unknown,1,1
294391339,unknown,1,1
194334657,unknown,0,1
149581260,unknown,1,0
339160859,unknown,1,1
339649579,unknown,1,1
339160854,unknown,1,0
339649574,unknown,1,1
339160850,unknown,0,1
339649573,unknown,1,1
224681039,2,1,2
155633947,unknown,1,2
157995798,unknown,1,1
157995799,2,2,1
372686569,unknown,0,1
157995796,unknown,1,1
325992623,unknown,1,1
175524704,unknown,0,1
35311617,unknown,0,2
339160847,unknown,1,1
149581259,unknown,1,1
339649589,unknown,1,1
282572088,unknown,1,1
339649586,unknown,1,1
339649584,unknown,1,2
106422829,unknown,1,0
179010147,unknown,2,1
211097499,unknown,1,0
93938834,unknown,0,1
179010140,unknown,2,1
14141837,unknown,0,1
67628001,unknown,1,1
95312174,2,0,1
106422823,unknown,1,0
67628005,unknown,1,1
339649550,unknown,2,0
92094008,unknown,1,1
92094000,unknown,1,1
30088075,unknown,0,1
378111907,unknown,1,2
3879011,2,1,0
96263100,unknown,1,1
114547711,unknown,1,1
160986802,2,1,0
87740512,unknown,1,1
338145609,2,1,0
98637437,unknown,1,1
105578802,unknown,0,1
96263102,unknown,0,1
138056405,unknown,0,1
97121524,unknown,1,1
91971335,2,5,1
97121522,unknown,1,1
97121520,unknown,1,1
59503198,2,1,1
339674593,unknown,0,1
98637440,unknown,1,1
92094018,unknown,2,1
37225265,unknown,1,1
37225266,unknown,1,2
154513816,unknown,1,1
100366123,unknown,1,0
372529706,unknown,1,2
97121534,unknown,1,1
372529702,unknown,1,1
231987657,unknown,0,2
47894076,unknown,1,0
179010160,unknown,1,2
272747056,unknown,1,2
272747055,unknown,0,1
68907229,2,1,1
226465606,unknown,0,1
62219856,unknown,8,1
372529711,unknown,1,1
7509636,unknown,1,1
35311641,unknown,1,6
224681046,2,1,1
191430906,unknown,3,10
225357346,unknown,2,0
288446461,unknown,1,1
87715511,2,1,1
69381538,unknown,1,1
64868060,unknown,4,1
355132506,unknown,0,2
355132507,unknown,1,1
218472357,unknown,1,0
64868062,unknown,1,1
69381533,2,1,1
73191734,unknown,1,1
99495386,unknown,1,2
288446454,unknown,3,1
346702034,unknown,1,1
155790736,unknown,0,1
390599455,unknown,1,0
313095703,2,0,1
72333674,unknown,1,1
385995751,2,0,1
94204890,unknown,0,2
72007043,unknown,1,1
155790720,unknown,0,1
27819025,2,1,0
200557483,unknown,1,1
120441631,unknown,1,1
139058631,unknown,1,1
286926852,unknown,1,0
76939955,unknown,1,1
285608017,unknown,1,0
72007036,unknown,1,2
209924804,2,1,0
114690599,unknown,0,1
209924800,unknown,1,0
288289263,unknown,1,1
73298530,2,1,0
155790709,unknown,0,1
200557475,unknown,1,1
179103092,2,1,0
200557470,unknown,0,2
163876065,unknown,0,1
72007028,unknown,0,2
339160813,unknown,1,1
72007023,unknown,1,1
95601913,unknown,0,2
95601920,unknown,1,1
27268043,unknown,1,1
54765260,unknown,1,0
2218496,2,1,4
158275512,unknown,0,2
158275513,unknown,0,2
108770099,unknown,1,1
235473912,unknown,1,1
339160809,unknown,2,1
87597864,unknown,1,1
210264592,unknown,0,1
163876058,unknown,39,0
166964623,unknown,1,1
172595397,2,6,1
37921042,unknown,1,1
92608021,unknown,1,1
66427664,2,1,0
84365653,unknown,0,2
224695615,unknown,2,2
72333681,unknown,1,2
250048548,unknown,1,0
230578500,unknown,1,1
230578501,2,1,1
109708536,unknown,1,1
239617178,unknown,1,1
130123636,2,0,1
178862167,2,1,0
355132508,unknown,1,1
218158432,unknown,1,1
355132509,unknown,1,1
390360800,unknown,1,1
54765254,unknown,1,1
238666558,unknown,0,2
245155859,unknown,1,1
245155855,unknown,1,1
310152205,unknown,0,1
141782870,unknown,0,1
72622661,unknown,1,0
194334764,unknown,0,2
194334761,unknown,0,1
66427749,2,1,0
194334760,unknown,0,1
236147500,unknown,1,1
42999500,unknown,1,1
73441025,unknown,1,1
38925779,unknown,1,1
73441022,unknown,1,0
13415518,unknown,0,2
199336962,2,0,1
194334754,unknown,0,1
194334755,unknown,0,2
71791768,unknown,1,0
194334751,unknown,0,2
288289328,unknown,1,1
68800356,2,2,0
2218501,unknown,3,1
194334757,unknown,0,2
194334741,unknown,0,1
378400742,unknown,1,1
105432576,unknown,0,1
378400749,unknown,1,2
363414652,2,1,0
328306198,unknown,1,1
42999521,2,1,3
219751541,unknown,3,1
218090487,unknown,0,1
218090483,2,0,2
74827777,2,1,0
194334749,unknown,0,1
97399659,unknown,1,2
194334748,unknown,0,2
68800383,unknown,1,0
336731120,unknown,3,0
18060771,unknown,1,3
18060772,unknown,2,1
194334730,unknown,0,1
18060770,unknown,1,3
42999515,unknown,1,0
105432586,unknown,0,1
38925771,unknown,1,1
42999512,unknown,1,1
94650424,unknown,0,2
94650425,unknown,1,1
105432581,unknown,0,1
246131457,unknown,1,0
42999507,unknown,1,1
26185679,2,0,26
99324066,unknown,1,1
108192191,unknown,1,1
15261076,unknown,1,1
360221910,unknown,1,0
346702069,unknown,1,1
42999547,unknown,1,1
42999542,unknown,2,0
73416025,unknown,1,0
28834211,unknown,1,2
232688889,unknown,2,0
233914604,unknown,0,1
372540194,unknown,0,1
105985884,unknown,0,1
198621076,unknown,0,1
105985882,unknown,1,2
194334725,unknown,0,2
73416028,unknown,1,0
246381248,2,1,0
42999530,2,1,1
6979658,2,1,0
105432526,unknown,0,1
6979659,2,0,1
54779950,unknown,0,1
232688895,unknown,2,1
34335946,2,32,19
346702073,unknown,1,0
28834212,unknown,1,1
100919053,unknown,1,0
6255484,2,1,0
125482570,2,1,0
105985879,unknown,0,2
105985877,2,0,1
105985875,unknown,1,1
23097059,unknown,3,1
73323906,unknown,1,1
105985876,unknown,2,2
23097057,unknown,3,2
73323904,unknown,1,1
68800396,unknown,1,0
73323902,unknown,1,1
309824546,unknown,0,1
194334713,unknown,0,2
94361530,unknown,1,2
6979648,2,2,1
203222833,unknown,0,1
105432536,unknown,0,1
324979973,unknown,1,1
399663104,unknown,0,2
98769139,unknown,1,0
29207064,2,0,2
99206923,unknown,1,1
194334709,unknown,0,2
218065494,2,0,2
94361527,unknown,1,1
138146,unknown,0,2
127396184,unknown,1,1
73323911,2,1,1
194334702,unknown,0,2
42999550,unknown,2,2
39073301,unknown,1,1
163337312,unknown,0,1
42999553,2,1,1
372540188,unknown,0,2
49833138,unknown,1,1
99206910,unknown,1,1
98769123,unknown,1,0
127396197,unknown,1,1
69920523,unknown,2,1
234208999,unknown,6,1
73323923,unknown,1,0
234233961,2,0,1
224970830,unknown,1,1
294459219,2,1,0
94336557,unknown,1,2
124913500,unknown,1,1
72046554,unknown,0,2
94336555,2,0,2
163587099,unknown,0,2
224970828,unknown,1,0
163587098,unknown,1,0
179024706,2,2,1
94336561,unknown,1,0
390046170,unknown,0,2
246973623,unknown,1,1
80196411,2,0,1
294391238,unknown,1,1
234233982,unknown,0,1
243780998,unknown,0,1
244743580,unknown,4,13
96566622,unknown,1,1
96566620,2,1,1
39073355,unknown,1,1
96566617,2,2,1
96566618,2,2,2
67628080,unknown,0,1
67628078,2,1,1
67628079,2,1,1
12714251,unknown,0,18
243780987,unknown,1,2
67628074,2,1,1
67628075,2,1,1
67628073,unknown,1,2
243780983,1,0,1
233243787,unknown,3,0
355960113,unknown,1,2
355960111,unknown,1,1
61543506,unknown,1,1
67628070,2,1,1
23807944,unknown,0,4
67628067,unknown,1,1
234640886,unknown,1,1
92672684,unknown,1,0
67628063,unknown,1,1
84497353,unknown,0,1
67628064,unknown,1,2
218301064,unknown,0,1
67628061,2,1,2
378111839,unknown,0,1
105432597,unknown,0,1
92672681,unknown,1,1
12714204,unknown,5,1
99916569,unknown,1,0
115327313,unknown,0,2
67628069,unknown,1,1
17202711,2,0,1
18060768,unknown,3,2
18060767,unknown,2,3
51033972,unknown,0,1
18060762,unknown,4,3
362859718,unknown,0,3
18060763,unknown,2,3
67628057,unknown,1,1
67628055,2,1,1
390428057,unknown,1,1
115209397,2,1,1
39612469,unknown,0,2
67628059,unknown,1,1
331611894,unknown,0,1
294498841,unknown,0,2
96566629,2,2,2
1963736,unknown,0,2
18060759,unknown,2,2
190929424,unknown,1,0
192393975,2,6,1
95576455,2,1,0
115616267,unknown,1,1
115616264,unknown,0,2
67956576,2,1,0
43894951,unknown,5,0
87030008,unknown,1,1
226465577,2,1,2
294391200,unknown,1,0
73441043,unknown,1,0
12714218,2,0,2
73441041,unknown,1,1
12714219,unknown,0,2
190929432,unknown,0,2
95576466,2,1,0
92672676,unknown,1,1
362859723,unknown,0,2
95576462,2,1,0
68222573,unknown,0,1
266311934,unknown,1,0
115616271,unknown,1,1
12714215,unknown,0,1
12714213,unknown,1,1
73441027,unknown,1,0
73441032,unknown,1,0
73441030,unknown,1,1
230407148,unknown,1,1
155765267,unknown,2,0
67628387,unknown,1,1
87269343,unknown,0,1
67628382,unknown,1,1
121850644,unknown,1,1
67628383,unknown,1,2
67628380,unknown,1,1
121850642,unknown,1,1
67628381,unknown,0,1
155765262,unknown,1,1
20286157,unknown,1,3
288578180,unknown,1,1
339963821,unknown,1,1
149149747,unknown,1,0
10919484,unknown,1,1
279424082,1,2,1
121850636,unknown,1,1
121850638,unknown,1,1
67628378,unknown,1,1
272522897,unknown,1,2
272522894,2,2,1
245155558,unknown,1,1
294498080,unknown,0,2
121850669,unknown,1,1
121850667,unknown,1,1
121850668,unknown,1,1
310416351,unknown,0,2
272522889,2,2,0
245155544,unknown,1,1
245155542,unknown,1,1
272522885,unknown,2,1
335070350,2,1,0
272522880,2,0,2
121850662,unknown,1,1
245155549,unknown,1,1
245155547,unknown,1,1
35837617,unknown,1,1
155765257,unknown,1,1
121379113,2,0,1
36577650,2,0,1
155790266,unknown,0,1
115220519,unknown,0,2
121850609,unknown,1,1
121850605,unknown,1,1
372711922,unknown,0,1
156031729,unknown,1,1
121379123,unknown,0,1
301183238,unknown,1,0
224695584,unknown,1,2
97292435,unknown,0,1
363703448,unknown,1,0
311788583,unknown,1,1
146650740,unknown,1,1
38240193,unknown,1,6
121850625,unknown,1,1
97292463,unknown,0,1
121850622,unknown,1,1
27398051,unknown,0,1
225029285,unknown,2,0
121850628,unknown,1,1
113700788,unknown,1,1
809149,unknown,1,1
121379101,unknown,0,1
121850613,unknown,1,1
73323379,unknown,1,1
308219430,unknown,1,0
297586666,unknown,1,1
7573937,2,1,0
73323370,2,0,2
121850618,unknown,1,1
191141634,unknown,1,1
121850616,unknown,1,1
191116692,2,6,2
245155570,unknown,1,1
246395055,2,1,0
209082735,unknown,1,1
390321286,unknown,0,2
94204317,unknown,0,2
218158547,unknown,1,2
94204314,unknown,0,2
218158545,unknown,1,1
4642650,2,1,0
378243882,unknown,1,1
116053684,unknown,1,0
196102029,unknown,0,2
361001182,unknown,1,1
62219352,unknown,0,2
70801166,2,0,1
295067496,unknown,1,1
390321291,unknown,1,1
218158533,unknown,0,1
128807489,unknown,1,1
378243879,unknown,1,1
249338895,2,0,1
249338892,unknown,1,2
236147907,unknown,1,1
166871861,unknown,1,0
4642637,unknown,1,0
106001737,2,0,1
92672061,unknown,1,0
4642630,unknown,3,1
92094529,unknown,1,1
272076391,unknown,0,1
92094526,unknown,1,1
92094523,unknown,1,1
54922715,unknown,1,1
190822637,unknown,0,1
390321275,unknown,1,1
190822633,2,0,1
190822631,unknown,1,2
272615119,2,2,0
4642642,2,1,1
29521711,unknown,0,2
272076385,unknown,0,2
94889972,unknown,1,0
72333772,unknown,1,2
92094550,unknown,1,1
226597552,unknown,3,2
72729781,unknown,1,1
270977624,unknown,1,1
38911698,unknown,1,0
246067150,unknown,0,1
71673839,unknown,1,1
71673838,unknown,1,1
363164630,unknown,0,2
92094544,unknown,1,1
72740102,unknown,0,1
72729791,unknown,1,2
339938890,unknown,0,1
4642625,unknown,1,0
276862907,unknown,1,1
310862312,2,2,1
92094536,unknown,1,1
19157670,unknown,1,1
55070629,2,5,1
191653136,unknown,1,0
92094531,unknown,1,1
218158563,unknown,1,1
234879861,unknown,0,1
209057716,unknown,1,1
238245139,unknown,1,1
218158568,unknown,1,1
97424824,unknown,1,1
294498079,unknown,1,1
92094565,unknown,1,1
234879866,unknown,0,2
15368640,2,0,1
179156506,unknown,1,1
94361120,unknown,1,1
68800327,2,2,1
342283691,unknown,0,1
218158557,unknown,1,1
309942479,unknown,1,1
200596729,2,0,2
200596727,2,1,2
200596726,unknown,0,1
54765373,unknown,0,3
200596723,2,13,1
68800335,unknown,1,0
92094557,unknown,1,1
69342498,unknown,1,3
92094554,unknown,1,2
92094553,unknown,1,1
29956537,unknown,1,1
139215851,unknown,1,1
241486313,unknown,1,1
141757555,unknown,0,1
362845622,unknown,1,1
137815911,unknown,1,1
194045350,unknown,0,2
118491773,2,29,0
245287329,2,6,0
114929884,unknown,0,1
391087871,2,1,0
238245248,unknown,1,1
238245240,unknown,1,1
343063325,2,1,1
245287334,unknown,0,1
245287332,unknown,5,2
245287331,unknown,4,2
113582994,unknown,2,1
391087875,2,1,0
72046294,unknown,0,2
378336096,unknown,0,1
268976805,unknown,1,1
139215838,unknown,1,1
355014764,unknown,0,1
94375779,unknown,1,0
139215829,unknown,1,0
94664939,unknown,1,0
286387802,2,0,1
139215842,unknown,1,0
94664954,unknown,1,1
339267309,unknown,1,0
114954857,unknown,1,1
248887529,unknown,0,1
275426545,unknown,1,1
15525150,unknown,1,3
339267313,unknown,1,0
3326817,unknown,1,3
248887551,2,0,1
243780698,1,1,0
62258867,unknown,1,1
148698415,unknown,0,1
243780692,1,1,0
76518725,unknown,1,1
148698425,unknown,0,2
248887545,unknown,0,1
321955936,unknown,1,0
243780689,1,1,0
355014710,unknown,0,1
243780687,1,1,0
243780683,1,1,0
115195069,unknown,1,1
230432810,2,0,2
126866147,2,1,1
8906196,unknown,0,2
339267336,unknown,1,0
8906191,unknown,1,1
38793949,unknown,1,0
70801059,2,0,1
248887573,2,0,1
243780678,1,1,0
243780671,1,1,0
29956517,unknown,1,2
243780670,1,1,0
43040433,unknown,1,1
139911489,2,1,2
13401262,unknown,0,1
43040438,unknown,1,1
70801052,unknown,0,1
139215886,unknown,1,1
69670498,unknown,1,1
97713942,2,0,1
175105607,unknown,0,1
71198,unknown,1,1
121957452,2,1,0
3326825,2,0,1
84379409,unknown,1,1
243780660,1,1,0
362845615,unknown,1,2
52481869,unknown,1,1
72872091,unknown,0,1
243780659,1,1,0
321955900,unknown,0,1
73323387,unknown,1,1
73323385,unknown,1,1
243780656,1,1,0
385089075,unknown,1,1
86857352,unknown,0,1
306460513,unknown,0,1
3169617,unknown,1,5
232424841,2,3,0
155633427,unknown,1,1
259190807,unknown,1,1
155633428,unknown,1,2
310455903,unknown,1,2
151004019,unknown,1,1
194334479,unknown,0,1
243780649,1,1,0
200978063,2,1,0
248887585,2,0,1
96566952,unknown,1,0
115195028,unknown,1,2
232424851,unknown,1,0
181999353,unknown,1,1
200978069,2,1,1
310270177,unknown,0,1
287417011,unknown,1,1
248887581,2,0,2
346388007,2,1,0
181182337,unknown,1,0
94625381,unknown,0,1
94625380,unknown,0,1
64199609,unknown,1,0
186473223,unknown,1,1
94625383,unknown,0,2
243780628,1,1,1
121379142,2,0,2
243780625,1,1,0
243780623,1,1,0
87597368,unknown,1,0
272522916,unknown,0,1
317264952,unknown,1,1
106422659,unknown,1,0
385089081,unknown,1,1
355107097,unknown,1,1
232424834,unknown,1,1
94625375,unknown,0,1
64199616,2,1,0
269504757,unknown,1,1
269242399,unknown,0,1
272522908,2,1,0
157310500,unknown,7,0
272522906,2,1,1
87754520,unknown,1,1
244283184,unknown,0,2
225318508,2,2,0
272522900,2,1,1
94625365,2,0,1
200753990,unknown,1,2
67153861,unknown,1,1
111986080,unknown,1,0
41520578,2,0,2
121850682,unknown,1,0
121850680,unknown,1,1
148698490,unknown,1,0
243780609,1,1,0
121850678,unknown,1,1
225318516,2,0,1
191430883,unknown,1,1
3458780,unknown,0,1
346163939,2,0,2
121536582,unknown,2,1
121850673,unknown,1,1
279149570,2,1,0
121850671,unknown,1,1
3444154,1,0,1
69777286,2,0,1
245655095,unknown,1,1
243598274,unknown,1,1
97121014,unknown,1,1
298378318,2,1,1
390360118,unknown,1,1
200464814,2,13,1
96591931,unknown,1,0
191430878,unknown,3,1
241486305,unknown,1,1
155633431,unknown,1,0
69777273,unknown,1,2
14141210,unknown,1,0
87754551,unknown,1,1
241486308,unknown,1,1
67628399,2,54,0
250205373,unknown,1,0
39469392,unknown,1,1
121850695,unknown,1,1
341807864,unknown,1,0
121850692,unknown,1,1
175130616,unknown,0,2
96948361,2,1,0
272076417,unknown,1,2
69606537,unknown,1,1
123673253,unknown,1,1
272076413,unknown,0,1
67128747,unknown,1,3
245180636,2,1,1
399702534,unknown,0,2
149581022,2,1,0
121850529,unknown,1,0
378047022,unknown,0,2
245180642,2,0,2
294391983,unknown,1,1
127396448,unknown,1,1
127396442,unknown,1,1
294391989,unknown,1,2
336324023,unknown,1,0
39626794,unknown,0,1
39626792,unknown,0,1
94204261,unknown,1,1
339160607,2,1,1
339160602,2,2,1
163651595,unknown,1,1
298981676,unknown,1,1
39626789,unknown,0,1
162911540,unknown,0,1
294391998,unknown,1,1
73323200,2,2,4
363032928,unknown,0,2
272076431,unknown,0,1
158407939,2,0,1
79868501,2,8,0
155765129,unknown,0,1
380376693,unknown,0,1
121850538,unknown,1,1
190993387,unknown,0,1
121850535,unknown,1,1
14576823,unknown,1,1
121850531,unknown,1,1
126773842,unknown,1,0
73455077,unknown,1,1
14576824,unknown,1,1
14576822,unknown,1,1
87754512,unknown,1,1
73455072,unknown,1,0
363032939,unknown,0,2
14537263,unknown,1,5
363032949,unknown,0,2
65437214,unknown,1,1
312144969,unknown,0,1
164827302,unknown,1,1
5764865,unknown,0,1
80353448,unknown,0,1
218158620,unknown,1,1
122933240,1,1,0
224720929,unknown,0,2
224720927,unknown,1,2
299118829,unknown,1,1
100905147,unknown,1,1
294391943,unknown,1,2
22803306,unknown,0,2
73020281,2,1,0
314046178,1,0,1
18299854,unknown,2,0
363032924,unknown,0,2
218158609,unknown,1,2
36891722,unknown,1,2
294391955,unknown,1,2
15985913,2,2,0
121850504,unknown,1,1
149556040,2,1,0
200978050,unknown,1,1
218158603,unknown,1,2
70130606,unknown,1,0
96566940,unknown,1,0
15971306,unknown,1,1
218158600,unknown,1,1
294391968,unknown,1,0
73323239,unknown,1,0
149556051,unknown,1,1
209082865,unknown,1,1
399702529,2,1,2
209082863,unknown,1,1
209082860,unknown,1,2
190822551,2,1,1
96566926,unknown,1,0
96566924,2,2,1
299118837,unknown,1,1
238534257,2,0,1
209082855,unknown,1,2
209082851,unknown,1,1
156124046,unknown,1,1
86750552,unknown,1,1
51429357,unknown,1,1
288603501,unknown,1,0
294391900,unknown,1,1
390046844,unknown,0,1
15971314,unknown,0,2
323475871,2,1,1
226597483,unknown,3,2
209082845,unknown,1,1
105999836,unknown,0,1
218158654,unknown,1,1
15971315,unknown,1,0
18456599,unknown,1,0
339267492,2,7,0
294391912,unknown,1,1
1767150,unknown,0,1
10773258,2,0,2
294391918,unknown,1,0
272615242,unknown,1,1
149160236,unknown,0,2
4642514,unknown,1,1
92080008,unknown,0,1
309942305,unknown,1,2
4642511,unknown,1,0
272615247,2,2,0
309942301,unknown,1,1
272615248,2,2,0
194045179,unknown,0,1
135678435,unknown,1,1
11895535,unknown,1,0
100905167,unknown,2,1
256643529,unknown,1,1
149160242,unknown,0,1
390046830,unknown,0,1
272615230,unknown,1,1
272615236,2,2,0
245430016,2,26,2
156124052,unknown,1,1
245430014,unknown,2,1
399966001,unknown,1,1
218158628,unknown,1,1
40623301,2,0,2
93214848,unknown,0,1
195442209,2,1,0
97713896,unknown,0,1
149160216,2,0,2
149160215,2,0,1
97581568,2,2,0
218144065,unknown,0,2
310152892,unknown,0,1
149160223,2,0,1
262827655,2,0,1
149160220,unknown,0,1
97581569,2,0,1
149160228,unknown,1,1
149160225,2,0,2
149160226,unknown,1,3
222742658,2,0,1
191667849,2,1,0
7509453,unknown,1,1
196102176,unknown,0,1
164891783,2,1,0
15104951,unknown,0,1
98990302,unknown,1,1
149160231,2,1,1
106001818,unknown,0,1
96420459,unknown,1,0
114440629,unknown,0,2
312933668,unknown,0,1
234865333,2,1,1
200596859,unknown,1,0
97424950,unknown,1,1
3351965,2,0,3
106001826,2,0,1
94375987,unknown,1,0
50596824,unknown,1,1
149160210,unknown,1,2
195442233,unknown,1,0
55070726,unknown,1,1
189798835,2,0,2
241511840,unknown,0,2
340291427,unknown,2,1
298378451,unknown,1,0
340291426,2,1,0
241511844,unknown,1,1
340291419,2,2,1
232399276,unknown,1,2
3351943,2,1,1
232399274,unknown,1,1
336731386,unknown,1,0
232399270,unknown,1,0
205834259,unknown,0,1
189798829,1,1,0
94375896,2,0,1
50332887,1,1,0
279595563,unknown,1,1
346124405,unknown,1,0
94086570,2,0,2
94111979,unknown,2,1
94111981,unknown,0,2
94111982,unknown,0,2
362845766,unknown,1,1
119628010,unknown,1,1
37357573,unknown,1,0
91907012,unknown,1,0
56060033,unknown,1,0
85039503,unknown,1,0
248887402,unknown,0,6
226597547,unknown,1,2
94111994,unknown,1,1
218472642,unknown,1,0
94111995,unknown,0,1
94111992,unknown,1,1
191785054,unknown,1,1
241511813,unknown,1,1
155647995,unknown,1,1
241511810,2,1,1
191785058,unknown,1,2
238245317,unknown,1,1
87754486,unknown,1,1
201993522,2,0,1
29496153,2,0,1
146049302,unknown,0,1
219856741,unknown,1,1
244297630,unknown,1,1
68800165,unknown,1,0
68800163,2,2,1
237926364,unknown,1,5
248887422,unknown,1,1
87754497,unknown,1,1
244297620,unknown,0,1
91907027,unknown,1,0
68800155,unknown,1,0
68800152,2,1,1
73191028,unknown,1,1
218079899,unknown,0,1
49833397,unknown,0,1
73191040,unknown,1,1
31379782,2,1,1
38386472,unknown,6,1
269242244,unknown,0,1
68800181,unknown,1,0
292099750,unknown,1,0
73191035,unknown,1,1
248887450,unknown,0,2
331586206,unknown,1,1
232399294,unknown,1,1
331493654,2,1,4
232399292,unknown,1,1
339267487,unknown,1,0
8945622,unknown,6,5
27043887,unknown,1,1
36852184,unknown,1,4
57983200,unknown,0,1
71306396,2,1,1
243780783,1,1,0
243780782,1,1,0
68800173,2,1,1
123345211,2,1,0
95312793,unknown,1,1
243780773,1,1,0
341700983,unknown,1,1
54897218,unknown,1,0
54897219,unknown,2,0
148566614,2,2,0
36313969,unknown,1,1
54897221,unknown,8,0
145926347,unknown,1,0
363296436,unknown,1,1
94336308,1,1,1
209503437,2,0,1
236172792,unknown,1,1
243780769,1,1,0
194334599,unknown,0,2
182397800,unknown,0,1
121850597,unknown,1,1
194334595,unknown,0,2
194334593,unknown,0,1
194334590,unknown,0,2
29207684,unknown,1,0
304258905,unknown,0,1
121850593,unknown,1,1
121850590,unknown,1,1
3326918,unknown,1,5
94493055,unknown,1,1
248887498,1,0,2
194334585,2,1,1
194334586,unknown,0,2
87754467,unknown,1,1
139201390,unknown,1,1
94704048,unknown,1,1
87754464,unknown,1,1
94704044,unknown,1,1
15222163,unknown,1,1
87754458,unknown,1,1
46879105,2,0,1
243780747,unknown,1,0
96552208,unknown,1,2
94336306,1,1,1
87754474,unknown,1,1
148566626,unknown,0,1
346124466,unknown,1,1
346124464,unknown,1,1
346124461,unknown,1,1
71149138,unknown,0,2
381748443,unknown,1,1
133054459,2,1,1
383016669,unknown,1,1
194334563,unknown,0,2
121850567,unknown,1,1
243780735,1,1,0
69777381,unknown,0,1
71201,unknown,1,1
243780733,1,0,1
155647986,2,0,1
70512075,unknown,1,0
121850562,unknown,1,1
94493045,unknown,1,1
194334556,unknown,0,2
200439780,2,0,2
175788334,unknown,1,2
88994374,unknown,1,0
121850558,unknown,1,1
194334555,unknown,0,2
175788333,unknown,1,2
194334550,unknown,0,1
121850554,unknown,1,1
190087018,2,0,1
94625230,unknown,1,2
69606454,unknown,1,1
224538782,unknown,0,1
183660124,unknown,1,2
67628288,unknown,1,1
67628285,unknown,1,1
194334543,unknown,0,2
243780715,1,1,0
67628286,unknown,1,1
121850588,unknown,1,1
243780712,1,1,0
67628283,unknown,1,1
94639862,2,1,0
67628281,2,1,1
67628282,2,1,2
43987706,unknown,0,1
39651800,unknown,1,4
235473265,unknown,1,1
16212779,unknown,1,1
16212776,unknown,1,1
362870735,unknown,1,2
210646674,1,1,0
363296413,unknown,0,1
98544621,2,1,0
194334547,unknown,0,2
243780706,1,1,1
67628277,2,1,1
67628274,2,1,1
243780704,1,1,0
67628275,unknown,1,1
194334533,unknown,0,2
121850578,unknown,1,1
243780702,1,1,0
235473257,unknown,0,2
195574017,unknown,1,1
230432792,2,0,2
164695067,unknown,0,1
164695065,2,0,2
164695063,unknown,2,1
184218478,unknown,1,1
121850571,unknown,1,1
309942287,2,0,1
227494727,2,0,1
72333934,unknown,1,1
121850400,unknown,1,2
224695312,2,1,1
327630013,unknown,0,1
113700561,unknown,1,2
327630011,unknown,0,2
121850409,unknown,1,1
209082571,unknown,1,1
848971,unknown,0,1
191141441,unknown,1,1
72740381,unknown,0,2
198792005,unknown,2,1
72333940,unknown,1,1
294391867,unknown,1,1
323750111,unknown,1,1
224695303,unknown,1,2
209082566,unknown,1,1
355146853,unknown,0,1
268805558,unknown,0,2
209082563,unknown,1,2
294391873,unknown,1,2
191141453,unknown,1,1
17070167,unknown,6,8
321784282,unknown,2,1
210632113,unknown,1,1
121850425,unknown,1,1
151200845,2,1,1
238862992,unknown,3,0
134438829,unknown,0,1
151200842,2,1,1
148566353,unknown,0,1
294391880,unknown,1,1
173492822,unknown,1,1
175105374,unknown,1,1
294391887,unknown,1,0
309942277,2,1,1
309942274,unknown,0,2
73323577,unknown,1,1
309942272,unknown,1,2
299104529,unknown,1,1
9448579,2,0,1
121850419,unknown,1,1
318700837,unknown,1,1
96987860,unknown,0,1
294391893,unknown,1,2
331993536,2,1,1
77913201,2,1,0
121575846,unknown,1,1
94204593,unknown,1,2
94204594,unknown,0,2
73323588,unknown,1,1
46747574,2,1,1
56440081,unknown,1,1
94204592,unknown,0,1
372540639,unknown,0,2
17716640,unknown,1,1
299104536,unknown,1,2
299104533,unknown,1,1
127396519,unknown,1,1
239510841,unknown,1,0
54897423,unknown,8,0
67942313,2,5,4
54897424,unknown,1,0
236108502,unknown,1,1
331611383,unknown,0,1
331611380,unknown,1,1
294391827,unknown,1,2
339174934,2,3,0
246973255,unknown,1,1
101395688,unknown,2,1
54897409,unknown,7,0
14942201,unknown,0,2
239510836,unknown,0,1
54897408,unknown,1,0
151200839,2,1,1
331611377,unknown,1,2
54897410,unknown,1,0
226451302,unknown,1,0
294391834,unknown,1,2
40623487,unknown,2,2
354117687,unknown,0,1
308572592,unknown,1,1
6662148,unknown,0,1
355171802,unknown,1,0
390321069,unknown,1,2
309075123,unknown,1,0
9869152,2,0,1
168207443,2,1,1
43147047,2,1,1
294391840,unknown,1,1
224249777,unknown,0,1
43147043,unknown,1,0
96395288,unknown,1,1
331611360,unknown,1,1
225054487,2,0,1
225054480,2,1,2
294391845,unknown,1,1
73020148,unknown,1,1
194334253,unknown,0,1
390321076,unknown,0,1
390321073,unknown,1,2
54897426,unknown,2,0
224249769,unknown,2,1
294391850,unknown,1,1
401215738,unknown,1,1
225054473,2,1,1
294391859,unknown,1,1
226715158,unknown,1,1
401215781,unknown,1,2
236108542,unknown,1,1
96395273,unknown,1,1
175813825,unknown,0,1
96395270,unknown,1,1
179117116,unknown,0,1
94086869,2,0,1
312105649,unknown,0,2
123345207,unknown,1,1
134727601,unknown,1,0
294366827,unknown,1,2
175813818,unknown,0,1
