Source,Target
244797244,244797240
3575422,87781334
3575422,279477164
3575422,7588839
3575422,90675645
3575422,88106872
244797240,244797248
339081966,339568317
339081966,339119561
69382487,69613812
69382487,69615864
244797236,244796961
244797236,245461832
12176317,90716926
224720193,224724975
95575255,115287949
12176315,87257810
12176315,279187194
12176315,41766316
12176315,87044429
12176315,87629627
12176316,87817308
12176316,71417917
12176316,3807285
12176316,87044429
12176316,279187194
230524593,230524524
209675390,209481605
372819246,345891406
94889011,91887081
16725403,121993932
16725404,28024088
226636763,226668097
219436980,219436818
244679990,246382858
244679990,245482127
94047790,94615360
94047790,94325824
94047790,94621528
94047790,94628333
94047790,94605189
94047790,94613643
94047790,94634448
94047790,94545965
94047790,94640561
4814351,234835414
155594017,155593878
155594017,155665374
15090828,8940083
372687665,372748079
73127320,73127326
73127320,73303336
308243860,373153438
272614760,272651341
148840593,67160407
73127326,73303526
73127326,73303336
11395199,22837965
11395199,279096279
11395199,1437197
11395199,22837885
11395199,22837855
47683327,149158766
24743685,200447154
392919363,346362956
226636750,179184679
155594028,155724499
194349683,34987016
194349683,196107869
223941699,204869613
121390222,121801457
15090815,121495848
241526883,243780689
42760045,42759783
94033161,94545965
94033161,94547339
232017785,75597797
232017785,232438397
232017782,2880130
232017782,232029206
94033166,94441576
94033166,94640561
71359771,175294105
71359770,26764605
209518428,209881895
266692333,67325948
155594037,156090676
155594034,53063584
155594034,155594028
241526871,238209799
155594032,155594028
155594032,156106179
155594040,155598509
155594040,155821494
155594040,155594037
155594040,155594057
155594040,155602868
71384764,232396277
365198488,378055436
194349669,196107869
232017777,232054860
232017777,98374661
15065863,15251365
15065863,15234485
155594049,155724513
8181372,106814423
8181372,106841947
8181372,106849236
8181372,106841954
155594047,155600045
155594047,155594044
155594047,155599997
155594047,155600043
339081935,339120938
155594044,156088625
218486313,17323081
218486314,219695671
93215315,117035328
94322503,96574386
94322503,94374003
49269683,95547677
72006334,72716424
1964312,4625923
1964312,3315496
29916317,29916321
94297066,94360873
106304533,106304526
106304533,106388882
106304530,106304526
29916321,29916408
194349653,29243157
38886849,39686523
38886849,8395924
155594057,156091686
155594054,155821494
155594054,155594049
94297050,94321726
94297050,94297046
94297051,94343580
94297051,94297046
99916277,130741545
94297054,94594583
194349647,6629462
168232972,138551071
155594065,155724044
21579416,16224980
106304526,106304537
106304526,106720807
209518469,209796984
155594074,155594082
155594074,53063584
155594074,155594065
235447811,234615456
72006313,73300654
272771395,274718417
49269663,92058984
148840585,149168097
148840585,148840593
94297046,94590650
94297046,94014829
235447817,58907824
94297044,94297039
94297042,98648182
94297042,94297039
194349637,29243157
71805420,199944367
38886822,30155279
38886822,29441006
196117295,195437415
196117295,195437287
235408244,234675052
3311901,3311886
108520989,288885591
97727645,98041707
97727645,99702469
73127308,73303336
73127308,73127326
94297039,94594591
6809486,355180656
154972909,224628044
155594082,155724513
49269650,174640541
94297036,91881925
298693157,299196854
298693157,298693390
298693153,298693152
298693152,298939373
27713316,312823047
27713316,312925395
27713316,310153999
27713316,270151039
27713316,312935457
27713316,310470603
27713316,310147165
27713316,310040005
27713316,312895062
27713316,310154005
235408258,234198221
38886817,38886822
97727652,97727645
382894521,382894526
382894526,382894542
224709767,138435413
224709767,224709539
72623241,72623378
382894510,382894513
382894510,346872356
382894517,382894656
382894517,382989698
382894513,382989698
382894513,382894517
223941615,224243802
223941615,182155828
223941612,223941615
223941612,59019527
186841666,29887735
351096618,140032225
399887573,388135064
382894542,382894545
382894545,382979098
382894545,341107999
49872109,66450393
363071708,302243849
213406254,179039638
94611548,94610653
226729228,197138379
94611543,98681599
94611543,94610653
155437484,36182210
105775144,105779109
105775144,106293104
147419328,232688895
363071715,363176308
11263562,110240554
11263562,100421437
350447995,372728768
350447995,373150692
272496778,272695017
272496778,206257094
163587333,166074569
163587333,163902379
163587333,163670754
28991126,29994924
28991126,30157957
363071720,331031819
28834979,30861039
28834979,28836292
363071726,363536744
363071726,256750430
194335091,105648531
194335091,118274745
349790018,366882274
99270845,100159770
157600067,157599756
97306879,31168505
194335076,6629462
194335076,196091056
3286498,3286488
382894500,346872356
382894500,382894507
3286497,155377805
3286497,6418
3286497,3286488
3286497,3300801
3286497,3311901
3286495,3286488
3286493,3286488
382894507,383064948
382894507,382894510
194335080,196089579
194335080,6243943
3286491,3286488
402915426,226493141
402915426,139558573
288329694,288442710
226636783,226684923
226636783,179255959
61371539,230437331
272496784,272678863
226636777,226667560
272496782,272496778
157600074,157600070
194335067,196090452
194335063,6629462
194335063,196090633
288657627,299155148
288657627,232897406
288657627,299036152
288657627,28332671
260637053,383023532
378150849,378471110
355199878,355208619
92554092,114655562
382894488,382989698
382894488,382894497
246107573,246388169
246107573,246142577
378400527,348730576
382894484,382979098
382894484,382894488
234640206,234642413
382894483,382979098
382894483,382894484
94454315,98773918
339477909,270995549
331547499,218328936
331547495,117219775
3154628,232913899
246107586,246402549
246107586,246139640
382894476,382989698
382894476,382894521
378400539,378400545
378400539,378525516
382894471,382894476
246107580,246376953
331547482,299909884
79985148,7218938
331547489,331547495
331547485,331547489
331547485,331615292
378400502,378400507
96934615,46325611
234640221,115644518
234640221,234685698
191379818,189992685
378400507,378400511
94429324,94429699
15197518,15295510
331547470,331547473
246132556,246363180
96645694,97732194
331547476,331547477
331547477,331547482
241394794,164726325
331547473,331615598
331547473,317780875
378400511,378400518
378389313,378426787
94429318,94429324
298982181,299120477
10156268,201000368
10156268,1104221
10156268,217133736
378400518,378400527
382894497,382894498
382894498,382894500
382894498,382989698
139715476,225926461
230392232,230392230
230392232,230451698
230392230,230537132
230392230,76627599
19866655,299178777
11395206,22837852
11395202,279967139
224734647,224734649
224734647,225966205
124952866,494949
11395200,5580095
11395200,279187194
11395200,22838024
11395200,18871611
11395200,22837921
11395200,22837917
226729235,145449713
223941708,130739722
99338046,99636009
35417267,34578034
35417267,43346440
35417267,68706499
372819300,313013544
62402278,40733831
62402278,70371756
244376439,244376472
372819309,306369013
164958596,155823300
12661487,179303791
155751351,155751697
382894469,382894471
382894469,346872356
284855856,378617673
176068924,233782554
175525368,179033940
175525368,175525440
309600078,355095960
94468919,94668164
94468919,96576418
283327820,382979793
149596030,149596203
72637933,73001042
72637933,73428310
182001361,164756236
182001358,182003529
224288159,224288441
372819340,372819343
372819340,373081058
224288155,106594364
64630104,67639494
372819333,306360162
3311886,14352418
222388706,332771444
54712137,67628465
54712137,54712147
182001350,182001358
390320640,391952822
390320640,350515886
244376472,244376478
372819351,178957363
372819351,373081121
54712143,54712137
54712143,54849845
69685642,115624723
244376478,244376750
244376478,245502826
372819343,321660591
372819343,373081058
191390249,191390246
191390246,190039810
372883920,273338809
5054952,99932567
176607684,299113945
176607684,299042861
69685656,115593329
194099845,171759770
46116600,70245040
69685651,115593329
36681296,43429184
36681293,42655419
36681293,43388675
372819318,372876344
372819318,359491842
36681294,43397277
36681294,43093381
378282537,378409168
191390264,191380067
191390264,190826173
191390261,190826173
191390262,190826173
331572408,332918814
331572408,363341720
191390260,190826173
191390260,191432120
175065006,179084696
99520201,100087258
372883916,372980442
288486337,310147165
372819326,322987281
372819326,372876121
88231440,279138956
261494673,255459559
261494673,107624551
191390267,190826173
191390267,191424490
29955920,29956079
202878202,198775917
17388906,272339196
232017807,232910950
232017807,218536996
54712179,69771204
54712179,63624389
54712179,62436755
54712179,55905214
54712179,56674193
54712179,69395266
219436937,219436818
219436956,219436818
219436956,218169842
196538395,212826630
219436954,219436818
219436954,219384598
254428878,355998263
219436952,218434662
219436952,219436818
299368669,228937777
288065269,288279071
288065269,288209865
308821690,280449377
505691,87061235
161398548,149823959
378400545,378400742
149175372,96594347
99338094,106440635
269216823,106651731
331572433,363339409
331572433,337099368
54712197,54775044
54712197,62436755
54712197,54712179
372819359,8764216
12793692,12978878
219436933,219436818
12793673,12793661
219436932,219436818
96067826,96936902
94889136,91903266
94889136,99292845
6427920,217661472
94889135,91903266
372819368,343716598
372819365,373081058
372819365,359315298
155266079,225923752
234654827,234654831
234654827,234432835
234654825,23941900
390427034,390427032
390427032,344147720
99245951,99971533
99245951,105437582
217668612,217668609
79867790,106814921
248913698,248922887
164851577,155647158
98991165,113676928
191390085,191389968
363610154,363728182
403116003,139414556
403116003,224146565
403116000,403116003
218051449,381120117
209518770,209801601
217668609,70245040
217668609,77162095
92686086,92686107
92686086,96365231
218051446,218135551
218051444,218051615
99916101,224748954
43421152,43421628
372687519,310381595
372687519,372749928
199968215,70245040
100038953,100038948
363610136,363727446
244376095,229021501
346099953,346099984
52271832,245750538
376198017,381089562
376198017,385972709
54712204,55911865
372687525,372735397
372687525,312016027
372687525,314399283
98991131,99676826
1950027,116103569
12793264,12984087
54712208,54842198
54712208,54712204
179024476,179024474
179024474,226674977
234497767,288326810
209504168,209837677
100930632,54824201
218051418,219411960
218051418,218081371
43881377,148845257
218051416,218400418
218051416,218051446
12793271,12980533
12793270,12793264
310520032,310520019
310520033,310520019
54726861,70014376
54726861,67629274
53788859,54795008
53788859,67562160
53788859,68945489
53788859,69408781
53788859,69358136
155437544,83706368
94033453,94605959
94033453,94640561
108074504,215232691
97727559,98062024
94033446,94605189
97727557,98062661
245483288,245483736
97727554,97727557
12793262,12792974
206377145,130232407
218051406,218135221
218051406,212722108
310520034,310520019
218026482,218026128
218026482,218098834
155437556,155450774
136312937,355099231
346099984,399972831
346099984,346099995
92529237,96384483
19431178,98037923
86607570,17433398
132196319,196266799
132196319,195429588
38583378,13597587
218051433,219411745
218051433,219436818
99916136,99916028
99916136,99963732
2072898,2092772
2072898,2244529
99916134,99916028
99916134,99910513
99916135,99916028
12793277,12793271
42064743,9011736
346099999,346100191
346099995,399972831
346099995,346099999
12661813,12716727
12661813,12661812
12661813,12781015
12661813,13426409
12661813,12674090
12661813,12821147
12661813,12997368
12661813,12814336
12661813,12662436
92108613,96365231
92108613,95666049
12661812,13421110
97727537,57663573
97727530,11912715
26670787,89450005
234458119,71366905
43014763,43548462
13429899,13430915
1950060,9466
248913614,248913618
248913612,248913614
13429894,13429891
94493628,114057479
94493628,94493624
13429891,13429899
310520089,141225153
248913618,248913622
99270994,99270845
99270994,99637799
2072876,2072898
2072876,2244529
84732708,85002290
272311014,272469239
272311014,272703316
248913628,248913632
248913626,248913628
248913622,248913626
185839004,225349077
185839004,225333860
257881551,339092425
94493633,94664429
94454022,94453841
248913638,248913641
248913636,248913638
118281690,225866086
248913634,248913636
37777380,86862750
248913632,248913634
328370911,382997214
27331982,97499027
27331982,81143567
27331982,96572046
21183749,218398236
339174038,87608765
339174039,87608765
86739423,86738813
44517537,66464301
86739424,86738813
339174033,87608765
339174033,339561315
86739427,86738813
179024483,179024484
86739426,86738813
179024484,179024681
158275223,158612799
43000163,43568754
13033880,83619354
29798916,94270107
86186457,232608313
43000157,43000047
118388441,339111208
118388441,339642015
118388441,339260132
259298351,336003076
239221277,244627440
43014787,35775414
2033235,597793
248913606,248913609
248913601,248913606
194349347,66420985
246107566,245428152
246107566,246176716
200964179,36810534
2718078,12751512
248913609,248913612
240770619,241518586
191101430,37708180
175079348,226636763
43000195,68709433
43000195,43000172
224288449,225859042
224288449,150749822
16304728,73294018
43000192,43000172
43000192,43054911
25563902,70023047
224288441,100453800
224288441,226650701
175104973,175787023
175104973,179111038
378414802,378646779
175079337,226667157
190440214,209922929
190440214,209485480
190440214,209837677
190440214,117458239
190440214,22226403
331547122,283531840
331547120,331547122
248756267,339175100
17217515,234890810
224288453,225018168
175104963,175421518
272457461,272510102
272457461,272465918
272457460,178179362
250612062,390331521
331586761,335517125
331586761,331586759
175525440,226606242
105971540,107215353
105971540,106320422
105971540,107203747
105971540,106018554
311313135,165218235
112290319,201420445
112290319,120019032
38137717,3728606
331586759,331587307
156098289,62049573
3129785,92707168
3129785,94777363
3129785,98220888
3129785,92727275
3129785,92484536
3129785,98513703
3129785,93815587
3129785,95576332
3129785,96956564
3129785,96378076
3129785,95702171
3129785,115108935
3129785,95412253
3129785,95613428
3129785,98277493
331547102,331624156
269530453,277048510
293916107,294592004
293916107,294596142
155751697,156233032
15065496,15065689
84732740,85005395
105814842,106338015
86739326,279440083
86739326,86738813
33688852,72336793
132499699,200984882
84732756,85002299
378389622,378454923
86739335,295132359
99338131,99675435
269530433,59009886
269530433,158489258
269530433,273859896
269530433,269587046
269530433,273859897
158867787,157579683
11566998,4692401
94361886,94654120
94361886,94653111
75172085,224693015
272746376,272616874
378400249,26139965
378400249,378525516
112857809,114769975
332629243,336482599
244376101,244376126
97727467,98061737
159396737,188786968
294602321,85004953
10156312,200621783
10156312,200950442
10156312,8743806
16304794,63315686
331547196,144703093
244376126,54649850
244376126,244689354
71541736,72761431
239235818,241486868
390320500,390558427
390320500,310862312
116210278,116211408
116210274,116210278
331547183,331547188
175814326,175816250
175814326,179035660
175814326,175816050
175814326,179018585
175814326,175815417
175814326,178866524
245483264,245483288
191390149,190039810
172805017,188708717
331547188,331547196
63498194,59724636
115538866,115538875
312106094,312923717
2889415,94324979
308507487,355157296
308507487,355118271
308507487,346042960
308507487,355169157
256749485,256750232
331547179,331547183
331547175,331615292
331547175,331547179
272457441,272528741
115538859,115538866
115538854,115538859
15329614,15329619
80930493,232392951
272457438,272615531
272457438,272458183
378243270,378417006
378243270,378243421
72623604,71788295
94336887,94940927
15329619,16057012
129861979,191142077
74851767,98077839
43171539,41427368
288090515,288274896
288090515,108760170
272457433,272457438
37802886,279051855
73862228,125133336
115538885,3965534
156123731,156124343
163612845,163670721
272457423,272457433
115538882,115538885
288090522,235244550
229090692,355009035
248888258,248918208
272457416,272457423
94322217,94583000
94322217,94614848
115538875,115538882
156123724,156123731
155712049,156313815
155712049,156012877
94322225,94322223
310509799,313104156
94322223,91961928
218486599,218546999
179024318,179024321
179024318,179113555
106318974,106718996
248913575,248913579
219436741,219555893
179024310,179081357
179024310,226695108
248913570,248913575
163705062,163890528
163705062,163804154
248913579,248913583
6834279,29831959
14101385,74700256
35770973,43492863
35770973,43014787
35770973,43523631
191247955,191391115
191247955,191247952
191247952,191247958
98545254,97702602
200964066,200964061
43435644,43435641
165764323,66420545
106318963,106722371
106318960,106310565
106318960,106318958
6834286,279187194
6834286,22837907
6834286,11435090
6834286,279987771
163705069,163824318
163705069,163890535
248913583,248913589
191247960,191247958
191247960,22717812
99955602,113681369
269348291,188489620
248913589,248913593
183097527,225341758
248913596,248913601
248913593,248913596
163705085,163828447
158578743,160456320
158578743,158578735
245747197,245747211
363164167,363555803
16857026,325308661
16857026,392148907
16857026,364474603
16857026,66441563
16857026,390592087
16857026,391952822
16857026,390859178
16857026,391099627
16857026,390770195
16857026,391089841
248913531,248913527
94336908,94382651
234458276,6255484
399887713,376404270
399887710,399887713
248913535,248913534
248913535,249118198
248913536,248914137
248913536,248913534
272746182,272613890
272746182,272614734
209543637,58114564
83757815,234432836
156676298,175311247
272746187,272615993
272746187,272747659
2650746,149159421
22251287,33471466
22251287,44290217
390427123,355119205
158735896,373151303
94336915,94336908
98559835,94692052
98559835,32448774
127645584,331519096
399887720,397793077
206113785,339976293
34781185,9061406
106318955,106318951
106318955,205187405
43107061,43388675
43107061,43397277
43107061,41113463
106318951,106721585
232003333,14219235
147444589,245716755
248913553,248913550
67457597,200651742
145519729,225341758
179024332,179024690
248913550,248913555
194374483,269905671
106318958,106729589
6702417,2881274
378243103,378243107
248913559,248913562
248913555,248913559
179038943,179038940
97898699,98072844
378243107,378243270
106318945,106724417
378400279,292832777
378400279,326059692
179024329,179024332
179024324,179024329
248913562,248913570
179024320,179024318
179024321,179024324
106318947,106728697
106318947,106713427
310113959,310113958
310113959,314334610
96317012,46230282
310113958,310686190
310113958,310422578
12661741,12788404
72623473,72623604
105814878,106338118
105814878,106505939
105814878,106505938
9409956,3352606
96934354,46325611
232042915,232438397
164826654,163066012
15065697,15065863
15065697,15246696
27752704,280133653
248756454,339175100
96934360,46325611
175789060,49802009
15065689,15065697
94429173,94429318
94429173,98615655
13429784,16811534
13429784,12803877
245351387,245420853
118110289,245329081
94429165,94429173
232042947,232438397
13429797,13429784
108916396,99947769
105814850,106338126
105814850,105975729
42749417,43056977
42749417,42668069
42749417,43599230
42749417,42749409
42749417,68705820
113939771,100421437
355028899,289827365
96934349,46325611
163587567,163809958
69646383,70371756
69646383,75549553
96934347,46325611
139490934,246027914
96934344,46325611
164826649,164826654
105800221,106310699
105800221,105800621
190875521,191668246
248913529,248915460
248913529,248913527
27713119,46294922
148829990,123917442
224709539,224709770
224709539,225302851
105814860,106507603
105814860,106336849
224709534,225018913
224709534,152971378
224709532,224709489
378086033,378178686
115260259,116172349
399887793,399887798
232042969,3880653
232042969,232679753
399887798,346458770
163587574,163849747
163587574,163652680
69974712,70371756
44674258,46472276
94625908,94621528
94625905,94621528
11263332,143559130
148697612,149158766
311641594,306161864
200964036,200964033
94625910,94621528
148697620,149158766
105814898,106505937
105814898,106337353
105814898,105975729
27752714,87920254
27752714,1377967
27752714,86866086
390320497,390419371
10709207,331536000
10709207,331536006
10709207,257670889
10709207,205395834
10709207,331518796
10709207,331536013
10709207,336477978
10709207,331531739
10709207,331521535
10709207,258478196
10709207,331521860
10709207,331566691
10709207,49311810
390320493,391024371
390320493,23536520
157614468,157614463
157614469,157614472
157614463,157614469
5211968,87920254
5211968,22837784
5211968,279187194
5211968,55932264
5211968,11590825
34913331,339153450
200964045,200964042
105814891,106504547
105814891,106505937
105814891,105975115
140792218,312811967
13415137,13415133
13415137,12988705
218051398,218765794
218051398,218294806
270161775,312354313
270161776,83938430
270161773,309990941
270161774,312352185
270161772,309993924
327670225,378502343
272168499,272470588
148697637,62019611
9238155,97389884
225975713,134526682
225975713,226703742
225975713,226705958
225975713,225371776
225975713,226713649
225975713,225369155
225975713,226704152
225975713,134526685
225975713,225369322
225975713,226705257
225975713,225369320
225975713,134526720
200964051,200964048
157614472,157614852
8930897,41847079
105814912,106338122
105814912,106505941
105814910,106336538
105814910,221800299
246146931,246147243
189994923,190416293
312894754,304722219
224709487,42728275
224709487,225905856
268819388,269905668
268819388,268819393
268819385,269905668
268819384,269905668
268819384,268819388
44674211,10075210
114757783,89491104
224709489,225302843
224709489,225859042
390320489,390522048
390320489,23536520
218158013,218158018
114718191,115186990
158407369,158675355
158407369,158407377
158407369,158682895
158407369,158672804
246146925,246146931
331572229,378476200
96934403,46325611
96934404,46325611
96934404,97071060
96934402,46325611
218158018,198728070
193989076,161109482
234194321,234194330
224709476,225294906
224709476,225253292
94889310,91895510
268819397,269905668
268819393,269905668
268819393,268819397
60239848,121603871
29060121,163670571
29060121,163804154
29060121,163832313
29060121,163830214
29060121,163653268
5211953,6883850
5211953,22837835
5211953,279187194
5211953,22837784
224709479,225294528
224709479,225320677
5211954,90716926
5211954,13339325
224709478,225680856
224709478,224709476
114757768,115534029
114757768,115268291
158407377,158638143
158407377,158613605
158407377,158407668
288197211,235244550
67614756,54948652
309942943,309943321
57733716,294582201
190875597,191119981
190875592,190875597
94190113,94385993
245169261,246191325
54569874,41868437
72780249,355998257
55965633,40733831
55965633,34577972
2757608,230594082
105814903,105814898
105814903,105878101
246107362,246168944
246107362,250218567
105814904,250917359
105814904,116952291
105814904,105814898
2718035,232383230
390598540,390598545
67614751,40757337
67614751,67614591
216584179,200949999
96381589,96396676
207655851,355156790
41981364,76480247
331547217,331547378
331572258,331572263
331572255,379363737
331572255,331572258
191379637,191379673
224709448,224723087
79578850,168140441
88495151,121492501
45335481,73237758
331547202,331547217
69671211,100832039
245194223,245444334
225686718,225915361
42642605,64177648
3154891,10280
3154891,4621507
42642610,42642605
16001193,16003916
222256762,191166280
224709460,225302832
70131260,70133644
245351396,245860415
390320415,301869046
390320415,349194665
390320415,390371884
390320415,390370836
312894766,266427481
94429113,94429165
94429110,94429113
268819374,276939281
123121639,70245040
73020810,73254900
224709456,168456042
268819379,269905668
268819379,268819384
209083028,209083185
209083028,209685477
209083029,209492495
209083026,211134223
209083026,209083028
209807650,210320960
209083024,209083026
191379673,191379818
27149976,94188859
390320402,345523137
390320402,23536520
338816967,339937816
156123866,156328432
156123866,103439332
209083015,209083020
209083020,209487354
209083020,209083024
94361978,94361975
94361975,99215020
390320405,390500156
390320405,390524661
334989220,66768792
363599316,348162906
209675469,51712556
209675469,209905828
218158089,218275140
27149987,27149976
218158084,218275140
218158084,219571822
96973980,9904238
96973980,46162256
63983754,230528710
16040718,10636652
179038906,179038902
96973978,96973727
155594317,155821494
155594317,155594195
179038902,179105985
96973977,96973727
96973977,97294623
246171962,246172018
2889357,98731263
372687367,372872756
209518718,209797197
96973992,96973987
149635823,149168096
94322381,94583000
96973987,9904238
96973987,97718831
155423014,80084263
349672694,306349958
91301013,233997256
5343618,3890589
309942923,309942927
314889305,314912400
192090865,192090859
209518724,209867187
209518724,209797337
86921637,295067496
209058031,209683181
209058031,80575258
309942915,309942923
309942915,312931467
149635859,149168096
209058036,209528002
209058036,209923303
149635858,149168096
149635858,149152465
382894271,382894277
245169237,246066343
209518732,209865237
209518732,25154839
209518732,211083408
209518732,211088954
382894277,382979098
382894277,382894310
382894276,382894271
382894276,386081148
171566060,164759620
299197093,299196854
309942927,312931467
309942927,309942943
98677067,98677303
234194330,234194653
209518745,209520769
245169224,245418908
209518741,209519078
2179785,3287366
145519685,355221985
209097606,10933506
218315252,218314858
339477728,339154137
73152544,73153168
378414958,371598427
378414958,378593394
209518755,209519967
209518754,209537361
209518754,140975824
309942912,309942915
98677046,98677067
239234793,236163026
268804450,270297912
372685596,284200713
372685596,315928567
372528714,372829175
372528714,344017900
76096334,225859042
73299598,73391554
73299598,73299432
294392952,294392955
115629434,115629549
275582450,278187718
99232878,99232887
198793579,112062768
198793579,200067272
294392955,294392956
212493347,339555783
390334195,390511770
294392956,294392960
235579391,246044494
225067127,225067126
225067126,225340238
372528723,372692387
372528723,308821690
294392962,294582201
294392960,294392962
99232887,99232892
248888396,248904283
34177486,27529055
34177486,73218670
399979847,346461256
399979847,349318877
68524848,68634121
68524848,42624320
198793594,198793579
68524845,42758134
88126201,75604029
298693487,298693491
115629415,115638362
115629410,115629415
44978897,121849676
399979837,357948915
399979838,357948915
399979838,346694011
198793598,200505759
198793598,198793579
99232892,99232902
198793596,198793579
198793583,198793579
279175388,86837845
179023798,185003695
179023796,219144173
87716793,86925701
179023794,179185121
247095485,390435198
247095485,158337015
247095485,390320354
247095485,391004016
247095485,390522271
298693474,298940343
115629428,115629434
179023793,186457200
179023793,179023790
179023790,179043785
233217552,332771446
198793589,198793579
198793586,198793579
198793586,208008154
198793587,199945135
198793587,198793579
28992764,30699343
28992764,29963551
73021266,73357055
68524867,68588729
94048716,96282846
105590801,261381528
312909619,310433240
312909619,310489580
312909619,310433237
197264882,273814395
155620549,138798126
248913892,248913895
105590808,261381528
105590806,105590801
155620542,156313815
155620542,155620549
99232830,94719839
68524870,42625874
43460523,43461138
43460523,43461132
30126557,39692773
73021253,12649359
68524852,42671990
135679452,339156189
230431165,232438397
230431165,230749812
135679451,339156121
115629404,115629756
218039532,219562816
218039532,218573305
298693491,298958918
298693491,298693515
149148846,149148841
32920296,57673144
68524889,42625001
105590824,105590822
105590822,105848216
105590822,107155929
68524885,42624346
227743654,355107106
155620527,155620530
289014878,289014884
191140770,191140884
346150244,346398183
94494738,94494741
94494738,94494745
94009138,94198056
94009138,94012410
99232857,98560075
390334133,249846693
68524892,42625956
294392936,198973249
294392936,294447605
94009130,94133353
94009130,94355493
289014887,289014891
289014884,289014887
68524876,42966285
155620535,155620542
105590819,105848192
105590819,106302011
155620532,155620535
155620530,155620532
99232869,99232878
309982970,309983256
103756915,390377291
94494745,94494875
94494745,94494869
294392947,294392952
68524880,68588680
272496452,277799765
372960195,331065768
241499235,238264403
241499235,240788156
355108751,355115826
241499230,238215955
241499230,141408629
102370427,85002362
310126274,310757563
248913856,217555220
310126273,310469149
355108757,54194102
310126271,310126529
288288081,288602219
288288081,288288091
69343378,70396756
355108763,355370886
96433400,94115331
241499222,238293043
355108762,54194102
246105568,250213068
288288074,113110884
288288074,288288081
158274594,150524828
158274594,158274893
158274594,158274889
158274594,158612797
399965293,385013008
372960175,331065768
355108731,355108735
355108731,355156241
241499254,238335762
241499254,238396198
246105571,250208796
288288066,288288074
288288066,265867137
355108738,190959281
246105578,245425080
246105578,118492201
248913878,248913856
355108735,355108738
246394176,246405338
96408453,96408450
248913880,248918235
248913880,217555220
288288058,288413101
310126265,310438838
310126265,310126271
225092192,225091936
383042383,386083042
339925131,339932585
372685507,372685596
372685507,372733920
372685504,310505376
372685504,284200713
372685502,372685605
372685502,372685504
180443167,200576627
180443168,201643314
346414422,182968819
355108796,355108793
355108796,355102274
252277167,372868560
252277167,372827951
252277167,372884300
252277167,372878306
252277167,324345018
1411949,43383993
9092811,22837814
9092811,6899188
9092811,87826939
9092811,87078901
43014571,43014576
8391529,198731276
158274547,158572450
346414413,182968819
346414413,346364376
190414505,190826830
190414505,51603386
43014576,43014583
43014583,37194470
204489992,289012492
180443182,226584902
272496407,272496421
272496407,272683051
8391538,198744382
8391535,198732396
8391533,198731670
10064050,31171392
10064050,49751168
10064050,19123354
272496430,277015834
340882812,382915925
98663455,50296003
98663455,107772619
200595888,218190773
200595888,70245036
98663456,50296003
200595885,86043782
200595885,70245036
312067021,303342933
322602187,383544936
69343352,69974472
200595880,199321373
200595880,70245036
309943321,312931467
272496421,272496426
1411978,39736866
1411978,5714238
1411978,30276715
1411978,38860328
1411978,29197707
1411978,22075265
1411978,4833857
1411978,38881714
1411978,29226430
1411978,30151745
1411978,38864315
191404915,190044271
248913840,31159988
55768753,69766666
248913843,248913895
288288091,288288101
200595876,199321374
200595876,70245036
200595877,198814110
200595877,70245036
272496426,272496427
10064036,64211564
10064036,67582899
10064036,67632042
10064036,67628399
10064036,10893590
10064036,58975531
10064036,67609773
10064036,64208517
10064036,67654470
200595872,70245036
200595872,198789640
209502614,209502298
272496427,272496430
363219051,363340508
363219050,363540242
55768663,57014736
55768663,67627706
55768663,67628742
55768663,64203116
55768663,34577972
55768663,64208517
55768663,64221694
55768663,67612044
94612498,94610653
28821283,28821521
368863858,257708707
19156789,97754981
355961143,355124164
3482066,3607098
3482066,133876531
3482066,14952222
3482066,642998
29233438,29233420
29233438,30699343
191115823,191641833
248913909,248913904
190967423,142084611
115233377,106044488
96565250,12117243
288288101,288412973
72320087,73424761
378110252,378112961
96301568,97025225
175079126,179221651
194333523,19210463
194333523,194375600
106502194,106502192
92671266,96384483
92671263,92671266
92671263,96384483
107083051,127474258
96301567,31168505
96301567,96301563
96301563,96583393
76253615,246122084
96301561,96301553
378110266,378346583
225920056,225920448
381786200,381412324
96301558,96301553
96301558,96962358
73153168,73153581
194333525,175498826
194333512,195437096
194333512,29243157
179023704,179096027
208935718,209723672
175079140,179084651
114666690,113055065
114666690,32920429
274173652,299384771
114916139,149569098
390769729,68904500
390769727,68904500
390769725,68904500
390769726,391087871
390769726,68904500
390769721,68904500
194333517,3990005
194333517,194376298
310415405,310459382
310415405,310415320
355108839,355229424
355108839,23043266
378110236,378425040
194333514,19210463
194333514,196089849
4340648,218558521
217652515,200476035
217652515,201003757
390769731,68904500
194333507,196090140
6978680,97499027
6978680,97763303
6978680,7952092
6978680,98066050
6978680,6971089
6978680,96995443
6978680,96988124
6978680,36838022
6978680,98070733
6978680,12117243
6978680,46325611
6978680,97738117
6978680,98605819
6978680,14393317
272903326,159574606
175079136,175468689
276993880,277082298
9092871,22630416
245406829,245406835
236148734,71201
6978676,12465163
109063851,225064318
73035973,73296577
190967419,157115949
6978671,96582865
6978672,96584824
62243389,67620704
175079151,175470122
208935742,209596025
208935742,209064416
26737756,39844738
182000392,164753018
355108822,198482808
355108820,355108815
241499204,238544256
241499204,241552403
276993898,277082298
175079159,179084651
175079159,70137389
208960717,210258825
